Identificator;Date;Month;Day;Year;Hour;Minute;Second;Temperature;Relative_humidity;Light;Soil_temperature;Permittivity;Electroconductivity;Volumetric_water_content;Diameter;Battery_voltage
17002565;2022-01-02 10:23:36;1;2;2022;10;23;36;22.9;71;619;24.89;9.06;15;0.192;6.2598;3.88
17002697;2022-01-02 10:28:54;1;2;2022;10;28;54;22.81;71;421;24.89;9.19;15;0.195;6.2592;3.88
17002844;2022-01-02 10:34:12;1;2;2022;10;34;12;22.72;72;200;24.82;9.11;15;0.194;6.2582;3.88
17002983;2022-01-02 10:39:30;1;2;2022;10;39;30;22.6;72;96;24.89;9.14;15;0.194;6.2577;3.88
17003527;2022-01-02 11:00:57;1;2;2022;11;0;57;22.38;73;0;24.92;9.19;15;0.195;6.2551;3.88
17003662;2022-01-02 11:06:15;1;2;2022;11;6;15;22.26;74;0;24.92;8.8;15;0.187;6.2541;3.88
17003944;2022-01-02 11:17:06;1;2;2022;11;17;6;22.01;74;0;24.92;9.21;15;0.195;6.2525;3.88
17004079;2022-01-02 11:22:25;1;2;2022;11;22;25;22.06;74;0;24.89;9.24;15;0.196;6.2521;3.88
17004357;2022-01-02 11:33:09;1;2;2022;11;33;9;22.04;75;0;24.92;8.85;15;0.188;6.251;3.88
17004635;2022-01-02 11:43:47;1;2;2022;11;43;47;21.96;75;0;24.92;8.78;15;0.187;6.2502;3.88
17005325;2022-01-02 12:11:07;1;2;2022;12;11;7;21.89;76;0;24.89;9.14;15;0.194;6.2478;3.88
17005608;2022-01-02 12:22:09;1;2;2022;12;22;9;22.14;76;0;24.84;8.87;15;0.189;6.2473;3.88
17005757;2022-01-02 12:27:39;1;2;2022;12;27;39;22.13;76;0;24.84;9.04;15;0.192;6.2471;3.88
17006162;2022-01-02 12:44:06;1;2;2022;12;44;6;22.09;77;0;24.82;9.06;15;0.193;6.2466;3.88
17006438;2022-01-02 12:54:56;1;2;2022;12;54;56;22.07;77;0;24.82;9.14;15;0.195;6.2461;3.88
17006557;2022-01-02 13:00:15;1;2;2022;13;0;15;22.03;77;0;24.79;8.97;15;0.191;6.2458;3.88
17006698;2022-01-02 13:05:34;1;2;2022;13;5;34;21.83;78;0;24.79;9.02;15;0.192;6.245;3.88
17006837;2022-01-02 13:10:53;1;2;2022;13;10;53;21.69;79;0;24.79;8.8;15;0.188;6.2444;3.88
17006975;2022-01-02 13:16:12;1;2;2022;13;16;12;21.65;79;0;24.79;8.94;15;0.191;6.2441;3.88
17007112;2022-01-02 13:21:32;1;2;2022;13;21;32;21.53;79;0;24.74;8.94;15;0.191;6.2435;3.88
17007673;2022-01-02 13:43:07;1;2;2022;13;43;7;21.36;80;0;24.69;8.78;15;0.188;6.2418;3.88
17007826;2022-01-02 13:48:32;1;2;2022;13;48;32;21.3;80;0;24.74;8.8;15;0.188;6.2415;3.88
17007969;2022-01-02 13:53:51;1;2;2022;13;53;51;21.38;80;0;24.74;8.85;15;0.189;6.2415;3.88
17008254;2022-01-02 14:04:43;1;2;2022;14;4;43;21.46;80;0;24.67;9.09;15;0.195;6.2414;3.88
17008394;2022-01-02 14:10:02;1;2;2022;14;10;2;21.44;80;0;24.72;8.78;15;0.188;6.241;3.88
17008952;2022-01-02 14:31:38;1;2;2022;14;31;38;21.54;80;0;24.69;8.75;15;0.188;6.2406;3.88
17009213;2022-01-02 14:42:23;1;2;2022;14;42;23;21.81;79;0;24.69;8.75;15;0.188;6.2409;3.88
17009482;2022-01-02 14:53:07;1;2;2022;14;53;7;21.84;78;0;24.64;8.87;15;0.191;6.2406;3.88
17009616;2022-01-02 14:58:27;1;2;2022;14;58;27;21.73;79;0;24.64;8.94;15;0.192;6.2402;3.88
17009760;2022-01-02 15:03:46;1;2;2022;15;3;46;21.61;79;0;24.62;8.94;15;0.192;6.2401;3.88
17010168;2022-01-02 15:19:50;1;2;2022;15;19;50;21.46;80;0;24.62;9.14;15;0.196;6.2397;3.88
17010299;2022-01-02 15:25:09;1;2;2022;15;25;9;21.28;81;0;24.62;9.02;15;0.194;6.2393;3.88
17010432;2022-01-02 15:30:28;1;2;2022;15;30;28;20.95;82;0;24.59;9.06;15;0.195;6.2387;3.88
17010565;2022-01-02 15:35:48;1;2;2022;15;35;48;20.75;83;0;24.59;8.99;15;0.193;6.238;3.88
17010694;2022-01-02 15:41:08;1;2;2022;15;41;8;20.57;84;0;24.62;9.04;15;0.194;6.2377;3.88
17010832;2022-01-02 15:46:27;1;2;2022;15;46;27;20.48;84;0;24.59;9.11;15;0.196;6.2373;3.88
17011474;2022-01-02 16:13:37;1;2;2022;16;13;37;20.5;85;0;24.57;8.87;15;0.191;6.2357;3.88
17011748;2022-01-02 16:24:37;1;2;2022;16;24;37;20.57;84;0;24.54;8.75;15;0.189;6.2353;3.88
17011894;2022-01-02 16:30:14;1;2;2022;16;30;14;20.68;84;0;24.52;9.11;15;0.196;6.2354;3.87
17012297;2022-01-02 16:46:26;1;2;2022;16;46;26;20.85;83;0;24.52;8.85;15;0.191;6.235;3.87
17012554;2022-01-02 16:57:12;1;2;2022;16;57;12;20.87;83;0;24.47;9.11;15;0.196;6.2347;3.87
17012806;2022-01-02 17:07:51;1;2;2022;17;7;51;21;82;0;24.52;8.8;15;0.19;6.2348;3.87
17012938;2022-01-02 17:13:11;1;2;2022;17;13;11;21.08;82;0;24.47;9.11;15;0.196;6.235;3.87
17013066;2022-01-02 17:18:31;1;2;2022;17;18;31;20.98;82;0;24.44;8.73;15;0.189;6.2348;3.87
17013197;2022-01-02 17:23:51;1;2;2022;17;23;51;20.85;83;0;24.42;9.11;15;0.197;6.2346;3.87
17013319;2022-01-02 17:29:10;1;2;2022;17;29;10;20.76;83;0;24.44;8.73;15;0.189;6.2345;3.87
17013450;2022-01-02 17:34:30;1;2;2022;17;34;30;20.74;83;0;24.42;9.09;15;0.196;6.2347;3.87
17013854;2022-01-02 17:50:57;1;2;2022;17;50;57;20.95;82;0;24.39;8.94;15;0.194;6.235;3.87
17014282;2022-01-02 18:07:15;1;2;2022;18;7;15;20.87;83;0;24.37;8.78;15;0.191;6.2346;3.87
17014430;2022-01-02 18:12:35;1;2;2022;18;12;35;20.84;83;0;24.39;8.8;15;0.191;6.2347;3.87
17014567;2022-01-02 18:18:02;1;2;2022;18;18;2;20.74;83;0;24.37;8.94;15;0.194;6.2345;3.87
17014702;2022-01-02 18:23:22;1;2;2022;18;23;22;20.62;84;0;24.37;8.87;15;0.192;6.2344;3.87
17014987;2022-01-02 18:34:08;1;2;2022;18;34;8;20.54;84;0;24.32;8.9;15;0.193;6.2341;3.87
17015554;2022-01-02 18:55:48;1;2;2022;18;55;48;20.51;84;0;24.29;8.8;15;0.192;6.234;3.87
17015700;2022-01-02 19:01:08;1;2;2022;19;1;8;20.39;84;0;24.27;8.85;15;0.193;6.2335;3.87
17015994;2022-01-02 19:12:01;1;2;2022;19;12;1;20.32;85;0;24.27;8.82;15;0.192;6.2335;3.87
17016124;2022-01-02 19:17:21;1;2;2022;19;17;21;20.41;85;0;24.29;8.68;15;0.189;6.2336;3.87
17016260;2022-01-02 19:22:41;1;2;2022;19;22;41;20.45;84;0;24.32;8.94;15;0.194;6.2335;3.87
17016539;2022-01-02 19:33:28;1;2;2022;19;33;28;20.34;85;0;24.24;8.94;15;0.195;6.2332;3.87
17016672;2022-01-02 19:38:48;1;2;2022;19;38;48;20.35;85;0;24.24;8.73;15;0.191;6.233;3.87
17017233;2022-01-02 20:00:20;1;2;2022;20;0;20;20.18;85;0;24.22;8.78;15;0.192;6.2325;3.87
17017365;2022-01-02 20:05:40;1;2;2022;20;5;40;20.09;86;0;24.22;9.04;15;0.197;6.2325;3.87
17017653;2022-01-02 20:16:27;1;2;2022;20;16;27;20;86;0;24.24;8.63;15;0.189;6.2322;3.87
17017923;2022-01-02 20:27:14;1;2;2022;20;27;14;20.06;86;0;24.22;8.99;15;0.196;6.2321;3.87
17018067;2022-01-02 20:32:34;1;2;2022;20;32;34;20.1;86;0;24.19;8.92;15;0.195;6.2321;3.87
17018456;2022-01-02 20:48:41;1;2;2022;20;48;41;20;86;0;24.11;8.8;15;0.193;6.2316;3.87
17018727;2022-01-02 20:59:27;1;2;2022;20;59;27;20;86;0;24.14;9.06;15;0.198;6.2317;3.87
17019118;2022-01-02 21:15:41;1;2;2022;21;15;41;20.09;85;0;24.11;8.97;15;0.196;6.2318;3.87
17019362;2022-01-02 21:26:27;1;2;2022;21;26;27;20.01;85;0;24.09;9.02;15;0.197;6.2315;3.87
17019734;2022-01-02 21:42:34;1;2;2022;21;42;34;20.07;84;0;24.06;8.8;15;0.193;6.2317;3.87
17020097;2022-01-02 21:58:55;1;2;2022;21;58;55;20.09;84;0;24.06;8.78;15;0.193;6.2316;3.87
17020597;2022-01-02 22:21:12;1;2;2022;22;21;12;20.28;83;0;24.01;8.7;15;0.192;6.2321;3.87
17020978;2022-01-02 22:37:27;1;2;2022;22;37;27;20.28;83;0;24.04;8.9;15;0.195;6.232;3.87
17021227;2022-01-02 22:48:32;1;2;2022;22;48;32;20.29;83;0;24.01;8.7;15;0.192;6.2323;3.87
17021231;2022-01-02 22:48:43;1;2;2022;22;48;43;20.29;83;0;24.01;8.7;15;0.192;6.2323;3.87
17021354;2022-01-02 22:54:03;1;2;2022;22;54;3;20.27;83;0;23.99;9.09;15;0.2;6.2324;3.87
17021467;2022-01-02 22:59:23;1;2;2022;22;59;23;20.2;84;3;23.99;8.56;15;0.189;6.2322;3.87
17021600;2022-01-02 23:04:55;1;2;2022;23;4;55;20.14;84;22;23.96;8.94;15;0.197;6.2322;3.87
17021609;2022-01-02 23:05:06;1;2;2022;23;5;6;20.14;84;22;23.96;8.94;15;0.197;6.2322;3.87
17021722;2022-01-02 23:10:26;1;2;2022;23;10;26;20.12;84;61;23.96;9.04;15;0.199;6.2322;3.87
17022098;2022-01-02 23:26:58;1;2;2022;23;26;58;20.07;84;343;23.94;8.7;15;0.192;6.2323;3.86
17022226;2022-01-02 23:32:19;1;2;2022;23;32;19;20.06;84;486;23.94;8.82;15;0.195;6.2324;3.86
17022229;2022-01-02 23:32:30;1;2;2022;23;32;30;20.06;84;486;23.94;8.82;15;0.195;6.2324;3.86
17022482;2022-01-02 23:43:29;1;2;2022;23;43;29;20.18;84;1082;23.94;8.75;15;0.193;6.2327;3.87
17022599;2022-01-02 23:48:49;1;2;2022;23;48;49;20.29;83;1260;23.91;8.75;15;0.193;6.233;3.87
17022722;2022-01-02 23:54:09;1;2;2022;23;54;9;20.37;83;1509;24.01;8.75;15;0.193;6.2332;3.87
17022837;2022-01-02 23:59:28;1;2;2022;23;59;28;20.53;83;1888;23.91;8.63;15;0.191;6.2337;3.88
17023451;2022-01-03 00:26:22;1;3;2022;0;26;22;21.17;81;3770;23.91;9.11;15;0.2;6.2359;3.9
17023569;2022-01-03 00:31:41;1;3;2022;0;31;41;21.31;80;4127;23.86;8.61;15;0.191;6.2364;3.9
17023694;2022-01-03 00:37:00;1;3;2022;0;37;0;21.46;80;4388;23.84;8.73;14;0.194;6.237;3.9
17023802;2022-01-03 00:42:19;1;3;2022;0;42;19;21.65;79;4487;23.84;8.68;15;0.193;6.2377;3.91
17024086;2022-01-03 00:47:38;1;3;2022;0;47;38;21.85;78;4641;23.81;8.92;15;0.198;6.2383;3.91
17024873;2022-01-03 01:03:46;1;3;2022;1;3;46;23.01;74;4608;23.84;8.63;15;0.192;6.2416;3.91
17025133;2022-01-03 01:14:22;1;3;2022;1;14;22;23.17;73;4812;23.81;8.75;15;0.194;6.2438;3.91
17025548;2022-01-03 01:30:53;1;3;2022;1;30;53;23.39;73;6439;23.84;8.87;15;0.196;6.2467;3.93
17025814;2022-01-03 01:41:47;1;3;2022;1;41;47;24.5;69;6421;23.79;8.82;15;0.196;6.2502;3.93
17026084;2022-01-03 01:52:50;1;3;2022;1;52;50;24.48;68;5129;23.71;8.97;15;0.199;6.2504;3.91
17026497;2022-01-03 02:08:53;1;3;2022;2;8;53;24.44;69;7862;23.76;8.97;15;0.199;6.2534;3.94
17027045;2022-01-03 02:30:26;1;3;2022;2;30;26;24.2;68;7840;23.73;8.68;15;0.193;6.2546;3.94
17027455;2022-01-03 02:46:27;1;3;2022;2;46;27;26.71;62;8651;23.76;8.94;15;0.198;6.2617;3.96
17027588;2022-01-03 02:51:43;1;3;2022;2;51;43;25.67;63;8222;23.76;8.9;15;0.197;6.2608;3.97
17028005;2022-01-03 03:07:48;1;3;2022;3;7;48;26.45;61;11571;23.76;8.94;15;0.198;6.2669;3.97
17028134;2022-01-03 03:13:04;1;3;2022;3;13;4;27.43;59;9473;23.73;8.82;15;0.196;6.2685;3.97
17028258;2022-01-03 03:18:19;1;3;2022;3;18;19;27.12;59;8990;23.81;8.47;15;0.189;6.2682;3.97
17028384;2022-01-03 03:23:34;1;3;2022;3;23;34;26.79;59;10274;23.81;8.66;15;0.192;6.2684;3.97
17028658;2022-01-03 03:34:10;1;3;2022;3;34;10;26.49;62;10185;23.71;8.97;15;0.199;6.2721;3.96
17028791;2022-01-03 03:39:25;1;3;2022;3;39;25;27.29;59;15063;23.76;8.59;15;0.191;6.2739;3.97
17028928;2022-01-03 03:44:39;1;3;2022;3;44;39;26.65;60;12638;23.81;8.78;15;0.195;6.2729;3.97
17029186;2022-01-03 03:55:14;1;3;2022;3;55;14;28.29;58;33726;23.81;8.59;15;0.191;6.2783;3.97
17029320;2022-01-03 04:00:29;1;3;2022;4;0;29;28.08;57;25924;23.81;8.94;15;0.198;6.2782;3.97
17029444;2022-01-03 04:05:44;1;3;2022;4;5;44;27.28;58;11360;23.81;8.66;15;0.192;6.276;3.94
17029833;2022-01-03 04:21:42;1;3;2022;4;21;42;24.93;64;7349;23.84;8.68;15;0.193;6.2712;3.91
17029964;2022-01-03 04:26:58;1;3;2022;4;26;58;25;65;11248;23.86;8.92;15;0.197;6.2713;3.97
17030224;2022-01-03 04:37:36;1;3;2022;4;37;36;25.34;63;10166;23.86;8.94;15;0.198;6.2697;3.96
17030620;2022-01-03 04:53:59;1;3;2022;4;53;59;26.55;61;35396;23.94;8.61;15;0.19;6.2749;3.97
17030875;2022-01-03 05:04:48;1;3;2022;5;4;48;27.29;59;24601;23.99;8.99;15;0.198;6.2761;3.97
17030994;2022-01-03 05:10:02;1;3;2022;5;10;2;27.6;58;23598;23.91;8.73;15;0.193;6.2771;3.97
17031519;2022-01-03 05:31:18;1;3;2022;5;31;18;26.97;59;13786;24.04;9.02;15;0.198;6.2775;3.88
17032025;2022-01-03 05:52:36;1;3;2022;5;52;36;27.53;59;18365;24.09;8.94;15;0.196;6.2774;3.88
17032146;2022-01-03 05:57:51;1;3;2022;5;57;51;26.77;60;10883;24.11;8.59;15;0.189;6.2762;3.88
17032286;2022-01-03 06:03:07;1;3;2022;6;3;7;26.71;62;19925;24.14;8.85;15;0.194;6.2775;3.88
17032662;2022-01-03 06:19:02;1;3;2022;6;19;2;28.7;57;28700;24.22;8.92;15;0.195;6.2819;3.88
17032782;2022-01-03 06:24:16;1;3;2022;6;24;16;28.55;57;24149;24.22;8.63;15;0.189;6.2823;3.88
17033280;2022-01-03 06:45:23;1;3;2022;6;45;23;26.7;61;7225;24.29;8.52;15;0.186;6.2794;3.88
17033648;2022-01-03 07:01:20;1;3;2022;7;1;20;25.29;64;6933;24.34;8.8;15;0.191;6.2741;3.93
17034014;2022-01-03 07:17:18;1;3;2022;7;17;18;27.71;60;26678;24.42;8.68;15;0.188;6.2828;3.88
17034266;2022-01-03 07:27:46;1;3;2022;7;27;46;28.04;58;10708;24.44;8.85;15;0.192;6.2841;3.88
17034386;2022-01-03 07:33:01;1;3;2022;7;33;1;27.21;60;10870;24.52;8.56;15;0.185;6.2821;3.88
17034502;2022-01-03 07:38:16;1;3;2022;7;38;16;26.79;61;7056;24.49;8.56;15;0.185;6.2808;3.93
17034618;2022-01-03 07:43:32;1;3;2022;7;43;32;26.46;62;6715;24.52;8.61;15;0.186;6.2807;3.92
17034747;2022-01-03 07:48:46;1;3;2022;7;48;46;26.39;62;5399;24.54;8.8;15;0.19;6.2805;3.91
17034993;2022-01-03 07:59:23;1;3;2022;7;59;23;25.97;63;11086;24.64;8.87;15;0.191;6.2798;3.88
17035110;2022-01-03 08:04:38;1;3;2022;8;4;38;26.75;61;9901;24.62;8.63;15;0.186;6.281;3.88
17035598;2022-01-03 08:25:51;1;3;2022;8;25;51;26.37;61;4299;24.72;8.63;15;0.185;6.2803;3.91
17035849;2022-01-03 08:36:35;1;3;2022;8;36;35;26.6;60;4541;24.72;8.75;15;0.188;6.2801;3.92
17036358;2022-01-03 08:57:55;1;3;2022;8;57;55;25.81;63;3223;24.79;8.9;14;0.19;6.2748;3.9
17036765;2022-01-03 09:13:48;1;3;2022;9;13;48;25.36;64;2799;24.82;8.56;15;0.183;6.2717;3.9
17036896;2022-01-03 09:19:04;1;3;2022;9;19;4;25.17;65;2785;24.87;8.45;14;0.18;6.2708;3.9
17037030;2022-01-03 09:24:20;1;3;2022;9;24;20;25.04;65;2479;24.87;8.92;15;0.19;6.2695;3.9
17037158;2022-01-03 09:29:36;1;3;2022;9;29;36;24.82;66;2729;24.89;8.9;14;0.189;6.2687;3.9
17037287;2022-01-03 09:34:52;1;3;2022;9;34;52;24.62;67;2667;24.92;8.52;14;0.181;6.2682;3.9
17037569;2022-01-03 09:45:56;1;3;2022;9;45;56;24.35;68;2507;24.87;8.85;14;0.188;6.2667;3.9
17037706;2022-01-03 09:51:13;1;3;2022;9;51;13;24.2;68;2196;24.92;8.61;14;0.183;6.2658;3.9
17037834;2022-01-03 09:56:30;1;3;2022;9;56;30;23.88;69;1881;24.92;8.66;14;0.184;6.2649;3.89
17038096;2022-01-03 10:07:05;1;3;2022;10;7;5;23.5;70;1339;24.97;8.49;14;0.18;6.2633;3.89
17038235;2022-01-03 10:12:22;1;3;2022;10;12;22;23.39;71;1137;24.92;8.87;15;0.188;;3.89
17038368;2022-01-03 10:17:39;1;3;2022;10;17;39;23.17;72;761;24.94;8.56;14;0.182;6.2614;3.88
17038642;2022-01-03 10:28:21;1;3;2022;10;28;21;22.72;73;325;24.97;8.47;14;0.18;6.2598;3.88
17038777;2022-01-03 10:33:39;1;3;2022;10;33;39;22.54;73;181;24.97;8.47;14;0.18;6.2588;3.88
17038910;2022-01-03 10:38:57;1;3;2022;10;38;57;22.37;74;83;24.99;8.49;14;0.18;6.2577;3.88
17039052;2022-01-03 10:44:16;1;3;2022;10;44;16;22.2;74;37;24.97;8.52;14;0.181;6.2569;3.88
17039187;2022-01-03 10:49:34;1;3;2022;10;49;34;22.14;74;9;24.97;8.87;14;0.188;6.2565;3.88
17039445;2022-01-03 11:00:12;1;3;2022;11;0;12;21.99;74;0;24.94;8.47;14;0.18;6.2551;3.88
17039585;2022-01-03 11:05:31;1;3;2022;11;5;31;21.91;74;0;24.97;8.61;14;0.183;6.2546;3.88
17039846;2022-01-03 11:16:15;1;3;2022;11;16;15;21.75;75;0;24.99;8.92;14;0.189;6.2536;3.88
17039974;2022-01-03 11:21:34;1;3;2022;11;21;34;21.7;75;0;24.94;8.73;14;0.186;6.253;3.88
17040128;2022-01-03 11:26:53;1;3;2022;11;26;53;21.64;75;0;24.92;8.7;14;0.185;6.2523;3.88
17040261;2022-01-03 11:32:12;1;3;2022;11;32;12;21.59;76;0;24.97;8.47;14;0.18;6.2518;3.88
17040410;2022-01-03 11:37:32;1;3;2022;11;37;32;21.51;76;0;24.97;8.87;14;0.188;6.2512;3.88
17040543;2022-01-03 11:42:51;1;3;2022;11;42;51;21.45;76;0;24.97;8.82;14;0.187;6.2507;3.88
17040804;2022-01-03 11:53:36;1;3;2022;11;53;36;21.43;76;0;24.99;8.52;14;0.181;6.2497;3.88
17040939;2022-01-03 11:58:55;1;3;2022;11;58;55;21.38;77;0;24.92;8.42;14;0.179;6.2491;3.88
17041067;2022-01-03 12:04:14;1;3;2022;12;4;14;21.42;76;0;24.94;8.82;14;0.187;6.2487;3.88
17041482;2022-01-03 12:20:25;1;3;2022;12;20;25;21.39;76;0;24.92;8.49;14;0.181;6.2479;3.88
17041894;2022-01-03 12:36:36;1;3;2022;12;36;36;21.28;77;0;24.92;8.85;14;0.188;6.2465;3.88
17041902;2022-01-03 12:36:41;1;3;2022;12;36;41;21.28;77;0;24.92;8.85;14;0.188;6.2465;3.88
17042191;2022-01-03 12:47:44;1;3;2022;12;47;44;21.3;77;0;24.92;8.56;14;0.182;6.246;3.88
17042342;2022-01-03 12:53:15;1;3;2022;12;53;15;21.23;77;0;24.87;8.9;14;0.189;6.2455;3.88
17042547;2022-01-03 12:58:35;1;3;2022;12;58;35;21.16;77;0;24.89;8.87;14;0.189;6.2452;3.88
17042842;2022-01-03 13:03:54;1;3;2022;13;3;54;21.18;77;0;24.89;8.45;14;0.18;6.2451;3.88
17043413;2022-01-03 13:14:40;1;3;2022;13;14;40;21.03;78;0;24.84;8.7;14;0.186;6.244;3.88
17043821;2022-01-03 13:30:51;1;3;2022;13;30;51;20.93;79;0;24.84;8.92;14;0.19;6.2433;3.88
17044392;2022-01-03 13:52:22;1;3;2022;13;52;22;20.87;79;0;24.79;8.47;14;0.181;6.2423;3.88
17044533;2022-01-03 13:57:42;1;3;2022;13;57;42;20.87;79;0;24.79;8.47;14;0.181;6.2421;3.88
17044955;2022-01-03 14:14:14;1;3;2022;14;14;14;20.75;80;0;24.77;8.68;14;0.186;6.2415;3.88
17045087;2022-01-03 14:19:34;1;3;2022;14;19;34;20.72;79;0;24.77;8.56;14;0.183;6.2411;3.88
17045231;2022-01-03 14:24:54;1;3;2022;14;24;54;20.7;79;0;24.74;8.73;14;0.187;6.2409;3.88
17045509;2022-01-03 14:35:33;1;3;2022;14;35;33;20.73;79;0;24.74;8.49;14;0.182;6.2408;3.88
17045643;2022-01-03 14:40:53;1;3;2022;14;40;53;20.75;79;0;24.72;8.47;14;0.182;6.2409;3.88
17045771;2022-01-03 14:46:13;1;3;2022;14;46;13;20.75;79;0;24.72;8.8;14;0.189;6.2407;3.88
17046053;2022-01-03 14:57:06;1;3;2022;14;57;6;20.71;79;0;24.69;8.56;14;0.184;6.2404;3.88
17046201;2022-01-03 15:02:32;1;3;2022;15;2;32;20.63;80;0;24.69;8.45;14;0.182;6.2402;3.88
17046337;2022-01-03 15:07:52;1;3;2022;15;7;52;20.59;80;0;24.67;8.59;14;0.185;6.2401;3.88
17046458;2022-01-03 15:13:12;1;3;2022;15;13;12;20.48;80;0;24.67;8.59;14;0.185;6.2396;3.88
17046872;2022-01-03 15:29:18;1;3;2022;15;29;18;20.28;81;0;24.64;8.45;14;0.182;6.2389;3.88
17047404;2022-01-03 15:50:56;1;3;2022;15;50;56;20.2;82;0;24.62;8.68;14;0.187;6.2382;3.88
17047551;2022-01-03 15:56:16;1;3;2022;15;56;16;20.18;82;0;24.62;8.8;14;0.189;6.2382;3.88
17048246;2022-01-03 16:24:05;1;3;2022;16;24;5;20.11;82;0;24.57;8.45;14;0.183;6.2376;3.88
17048375;2022-01-03 16:29:26;1;3;2022;16;29;26;20.1;82;0;24.54;8.75;14;0.189;6.2375;3.88
17048648;2022-01-03 16:40:19;1;3;2022;16;40;19;20.39;81;0;24.49;8.47;14;0.184;6.239;3.88
17048781;2022-01-03 16:45:39;1;3;2022;16;45;39;20.46;81;0;24.52;8.85;14;0.191;6.2392;3.88
17048911;2022-01-03 16:51:00;1;3;2022;16;51;0;20.53;80;0;24.54;8.42;14;0.182;6.239;3.88
17049173;2022-01-03 17:01:46;1;3;2022;17;1;46;20.6;80;0;24.52;8.63;14;0.187;6.2392;3.88
17049309;2022-01-03 17:07:06;1;3;2022;17;7;6;20.61;80;0;24.47;8.73;14;0.189;6.2392;3.88
17049874;2022-01-03 17:28:44;1;3;2022;17;28;44;20.64;80;0;24.44;8.56;14;0.186;6.2392;3.88
17050016;2022-01-03 17:34:04;1;3;2022;17;34;4;20.58;80;0;24.42;8.85;14;0.192;6.2392;3.88
17050289;2022-01-03 17:44:50;1;3;2022;17;44;50;20.49;81;0;24.42;8.8;14;0.191;6.2387;3.88
17050421;2022-01-03 17:50:10;1;3;2022;17;50;10;20.46;81;0;24.42;8.4;14;0.183;6.2387;3.88
17050554;2022-01-03 17:55:30;1;3;2022;17;55;30;20.5;81;0;24.39;8.59;14;0.187;6.239;3.88
17050700;2022-01-03 18:00:55;1;3;2022;18;0;55;20.45;81;0;24.37;8.75;14;0.19;6.2386;3.88
17050971;2022-01-03 18:11:35;1;3;2022;18;11;35;20.21;82;0;24.34;8.75;14;0.19;6.2376;3.88
17051117;2022-01-03 18:16:55;1;3;2022;18;16;55;20.07;83;0;24.37;8.37;14;0.182;6.2374;3.88
17051260;2022-01-03 18:22:15;1;3;2022;18;22;15;20.02;83;0;24.34;8.42;14;0.184;6.2373;3.88
17051388;2022-01-03 18:27:36;1;3;2022;18;27;36;20.1;83;0;24.34;8.31;14;0.181;6.2375;3.88
17051532;2022-01-03 18:32:56;1;3;2022;18;32;56;20.01;83;0;24.34;8.4;14;0.183;6.2371;3.87
17051674;2022-01-03 18:38:16;1;3;2022;18;38;16;19.99;83;0;24.34;8.56;14;0.187;6.237;3.87
17051812;2022-01-03 18:43:36;1;3;2022;18;43;36;19.94;83;0;24.32;8.59;14;0.187;6.2368;3.87
17052078;2022-01-03 18:54:23;1;3;2022;18;54;23;19.81;84;0;24.32;8.63;14;0.188;6.2362;3.87
17052361;2022-01-03 19:05:10;1;3;2022;19;5;10;19.67;85;0;24.29;8.4;14;0.184;6.2359;3.88
17053052;2022-01-03 19:32:17;1;3;2022;19;32;17;19.67;85;0;24.24;8.75;14;0.191;6.2353;3.88
17053188;2022-01-03 19:37:38;1;3;2022;19;37;38;19.72;85;0;24.22;8.49;14;0.186;6.2352;3.87
17053788;2022-01-03 19:59:17;1;3;2022;19;59;17;19.86;84;0;24.22;8.4;14;0.184;6.235;3.87
17054085;2022-01-03 20:10:12;1;3;2022;20;10;12;20.03;83;0;24.32;8.61;14;0.188;6.2354;3.87
17054230;2022-01-03 20:15:32;1;3;2022;20;15;32;20.1;83;0;24.22;8.75;14;0.191;6.2355;3.87
17054378;2022-01-03 20:20:53;1;3;2022;20;20;53;20.04;83;0;24.16;8.82;14;0.193;6.2355;3.87
17054521;2022-01-03 20:26:13;1;3;2022;20;26;13;20.12;83;0;24.16;8.45;14;0.186;6.2356;3.87
17054666;2022-01-03 20:31:33;1;3;2022;20;31;33;20.12;83;0;24.16;8.66;14;0.19;6.2356;3.87
17054815;2022-01-03 20:36:53;1;3;2022;20;36;53;20.04;83;0;24.16;8.47;14;0.186;6.2354;3.87
17054959;2022-01-03 20:42:14;1;3;2022;20;42;14;19.95;83;0;24.14;8.61;14;0.189;6.2353;3.87
17055247;2022-01-03 20:52:59;1;3;2022;20;52;59;20.05;83;0;24.16;8.4;14;0.185;6.2355;3.87
17055554;2022-01-03 21:03:54;1;3;2022;21;3;54;20.09;83;0;24.11;8.66;14;0.19;6.2358;3.87
17055701;2022-01-03 21:09:44;1;3;2022;21;9;44;19.98;83;0;24.11;8.63;14;0.19;6.2354;3.87
17055850;2022-01-03 21:15:05;1;3;2022;21;15;5;19.91;84;0;24.06;8.63;14;0.19;6.2354;3.87
17056451;2022-01-03 21:37:11;1;3;2022;21;37;11;19.96;83;0;24.06;8.49;14;0.187;6.2355;3.87
17056739;2022-01-03 21:47:58;1;3;2022;21;47;58;19.94;84;0;24.11;8.66;14;0.19;6.2357;3.87
17056886;2022-01-03 21:53:19;1;3;2022;21;53;19;19.89;84;0;24.04;8.63;14;0.19;6.2357;3.87
17057032;2022-01-03 21:58:39;1;3;2022;21;58;39;20.02;83;0;24.04;8.37;14;0.185;6.236;3.87
