Identificator;Date;Month;Day;Year;Hour;Minute;Second;Temperature;Relative_humidity;Vapor_Pressure_Deficit;Light;Soil_temperature;Permittivity;Electroconductivity;Volumetric_water_content;Diameter;Photosynthetically_Active_Radiation;Battery_voltage
16990841;2022-01-02 02:11:49;1;2;2022;2;11;49;24.57;82;0.56;14209;23.15;9.11;46;0.206;12.696;789.39;3.94
16991216;2022-01-02 02:27:52;1;2;2022;2;27;52;24.68;82;0.56;7730;23.12;9.24;46;0.209;12.6934;429.44;3.9
16991361;2022-01-02 02:33:09;1;2;2022;2;33;9;25.05;80;0.64;29998;23.15;9.11;45;0.206;12.6922;1666.56;3.9
16991482;2022-01-02 02:38:31;1;2;2022;2;38;31;25.01;80;0.63;17458;23.12;9.16;46;0.207;12.6912;969.89;3.9
16991610;2022-01-02 02:43:48;1;2;2022;2;43;48;25.47;80;0.65;28212;23.1;9.14;46;0.207;12.6892;1567.33;3.9
16991867;2022-01-02 02:54:27;1;2;2022;2;54;27;25.47;77;0.75;28162;23.12;9.16;46;0.207;12.6872;1564.56;3.9
16991991;2022-01-02 02:59:43;1;2;2022;2;59;43;25.86;77;0.77;28096;23.12;9.16;46;0.207;12.6877;1560.89;3.9
16992117;2022-01-02 03:04:59;1;2;2022;3;4;59;25.79;77;0.76;29962;23.12;9.06;46;0.205;12.6861;1664.56;3.9
16992252;2022-01-02 03:10:14;1;2;2022;3;10;14;26.24;76;0.82;9144;23.12;9.09;46;0.206;12.6852;508;3.9
16992519;2022-01-02 03:21:29;1;2;2022;3;21;29;26.53;75;0.87;31380;23.12;9.21;46;0.208;12.6831;1743.33;3.9
16992659;2022-01-02 03:26:56;1;2;2022;3;26;56;26.66;73;0.94;7490;23.15;9.19;46;0.207;12.683;416.11;3.9
16992906;2022-01-02 03:37:45;1;2;2022;3;37;45;26.58;73;0.94;32316;23.12;9.16;46;0.207;12.6836;1795.33;3.9
16993154;2022-01-02 03:48:16;1;2;2022;3;48;16;27.5;72;1.03;36988;23.15;9.16;46;0.207;12.6813;2054.89;3.9
16993399;2022-01-02 03:59:11;1;2;2022;3;59;11;28.56;69;1.21;36122;23.17;9.16;46;0.207;12.6787;2006.78;3.9
16993517;2022-01-02 04:04:38;1;2;2022;4;4;38;28.68;69;1.22;33930;23.17;9.16;46;0.207;12.68;1885;3.9
16993625;2022-01-02 04:10:04;1;2;2022;4;10;4;28.02;68;1.21;35097;23.17;9.02;46;0.204;12.6805;1949.83;3.9
16993742;2022-01-02 04:15:31;1;2;2022;4;15;31;27.7;68;1.19;33543;23.2;9.16;46;0.206;12.6812;1863.5;3.9
16993875;2022-01-02 04:20:46;1;2;2022;4;20;46;27.86;67;1.24;34560;23.23;9.11;46;0.205;12.6801;1920;3.9
16994006;2022-01-02 04:26:01;1;2;2022;4;26;1;28.32;67;1.27;36842;23.23;9.29;46;0.209;12.6795;2046.78;3.9
16994118;2022-01-02 04:31:17;1;2;2022;4;31;17;28.5;66;1.32;27264;23.23;9.02;46;0.204;12.679;1514.67;3.9
16994347;2022-01-02 04:41:47;1;2;2022;4;41;47;26.45;69;1.07;4978;23.25;9.14;46;0.206;12.6836;276.56;3.93
16994465;2022-01-02 04:47:02;1;2;2022;4;47;2;26.06;70;1.01;22384;23.28;9.14;46;0.205;12.687;1243.56;3.9
16994593;2022-01-02 04:52:18;1;2;2022;4;52;18;26.18;70;1.02;12120;23.3;9.24;46;0.207;12.6881;673.33;3.9
16994723;2022-01-02 04:57:33;1;2;2022;4;57;33;26.54;70;1.04;6442;23.3;9.19;46;0.206;12.69;357.89;3.94
16994849;2022-01-02 05:02:49;1;2;2022;5;2;49;26.23;69;1.06;3294;23.33;9.14;46;0.205;12.6901;183;3.92
16995213;2022-01-02 05:18:50;1;2;2022;5;18;50;25.15;72;0.89;4847;23.4;9.19;46;0.206;12.695;269.28;3.94
16995332;2022-01-02 05:24:06;1;2;2022;5;24;6;25.07;73;0.86;4529;23.4;9.21;46;0.206;12.6965;251.61;3.93
16995569;2022-01-02 05:34:39;1;2;2022;5;34;39;26.38;71;1;18556;23.43;9.09;46;0.203;12.6957;1030.89;3.9
16995694;2022-01-02 05:39:55;1;2;2022;5;39;55;27.02;70;1.07;12645;23.45;9.16;46;0.205;12.6927;702.5;3.9
16995940;2022-01-02 05:50:40;1;2;2022;5;50;40;26.76;69;1.09;27168;23.53;9.16;46;0.204;12.693;1509.33;3.9
16996063;2022-01-02 05:56:04;1;2;2022;5;56;4;27.17;68;1.15;7174;23.53;9.11;46;0.203;12.6901;398.56;3.9
16996178;2022-01-02 06:01:19;1;2;2022;6;1;19;26.98;68;1.14;7793;23.56;9.14;46;0.204;12.6907;432.94;3.9
16996309;2022-01-02 06:06:35;1;2;2022;6;6;35;26.33;68;1.1;10099;23.58;9.09;46;0.202;12.6907;561.06;3.9
16996436;2022-01-02 06:11:51;1;2;2022;6;11;51;26.4;69;1.07;6129;23.61;9.29;45;0.206;12.6918;340.5;3.95
16996560;2022-01-02 06:17:07;1;2;2022;6;17;7;25.75;70;0.99;9205;23.58;9.19;46;0.204;12.6931;511.39;3.9
16996796;2022-01-02 06:27:44;1;2;2022;6;27;44;25.67;71;0.96;7618;23.66;9.04;46;0.201;12.6952;423.22;3.9
16996923;2022-01-02 06:33:00;1;2;2022;6;33;0;25.5;71;0.95;9956;23.68;9.06;46;0.201;12.6956;553.11;3.9
16997045;2022-01-02 06:38:16;1;2;2022;6;38;16;25.6;71;0.95;15528;23.71;9.02;46;0.2;12.6952;862.67;3.9
16997170;2022-01-02 06:43:33;1;2;2022;6;43;33;25.94;70;1;8706;23.73;9.09;46;0.201;12.6949;483.67;3.9
16997286;2022-01-02 06:48:49;1;2;2022;6;48;49;26.11;70;1.02;12251;23.76;9.24;46;0.204;12.6937;680.61;3.9
16997532;2022-01-02 06:59:27;1;2;2022;6;59;27;26.9;68;1.13;17289;23.79;9.19;46;0.203;12.6913;960.5;3.9
16997664;2022-01-02 07:04:42;1;2;2022;7;4;42;27.34;67;1.2;24730;23.81;9.29;46;0.205;12.6907;1373.89;3.9
16998036;2022-01-02 07:20:34;1;2;2022;7;20;34;27.02;67;1.18;21410;23.86;9.06;46;0.2;12.6918;1189.44;3.9
16998160;2022-01-02 07:25:49;1;2;2022;7;25;49;26.94;67;1.17;16553;23.89;9.09;46;0.2;12.6921;919.61;3.9
16998291;2022-01-02 07:31:04;1;2;2022;7;31;4;26.86;68;1.13;23659;23.89;9.16;45;0.202;12.6923;1314.39;3.9
16998412;2022-01-02 07:36:19;1;2;2022;7;36;19;27.51;67;1.21;21471;23.89;9.19;45;0.202;12.6909;1192.83;3.9
16998532;2022-01-02 07:41:34;1;2;2022;7;41;34;27.86;65;1.31;13295;23.91;9.11;46;0.2;12.6915;738.61;3.9
16998651;2022-01-02 07:46:53;1;2;2022;7;46;53;26.85;67;1.17;6655;23.96;9.04;45;0.199;12.6918;369.72;3.94
16998775;2022-01-02 07:52:14;1;2;2022;7;52;14;26.96;67;1.17;16668;23.94;9.19;46;0.202;12.6915;926;3.9
16999273;2022-01-02 08:13:56;1;2;2022;8;13;56;27.39;66;1.24;18126;24.01;9.06;45;0.199;12.6901;1007;3.9
16999529;2022-01-02 08:24:32;1;2;2022;8;24;32;26.24;69;1.06;11695;24.04;9.04;45;0.198;12.6952;649.72;3.9
16999658;2022-01-02 08:29:53;1;2;2022;8;29;53;26.36;69;1.06;15286;24.06;9.11;45;0.199;12.6967;849.22;3.9
16999782;2022-01-02 08:35:13;1;2;2022;8;35;13;26.72;68;1.12;13452;24.09;9.02;44;0.197;12.6958;747.33;3.9
16999907;2022-01-02 08:40:40;1;2;2022;8;40;40;26.55;69;1.08;12454;24.11;9.16;45;0.2;12.6961;691.89;3.9
17000176;2022-01-02 08:51:28;1;2;2022;8;51;28;26.06;69;1.05;6626;24.11;9.19;45;0.201;12.6964;368.11;3.9
17000591;2022-01-02 09:07:19;1;2;2022;9;7;19;25.71;70;0.99;4928;24.19;9.16;45;0.199;12.6983;273.78;3.9
17000725;2022-01-02 09:12:34;1;2;2022;9;12;34;25.15;71;0.93;3399;24.22;9.19;45;0.2;12.7004;188.83;3.92
17000874;2022-01-02 09:17:50;1;2;2022;9;17;50;24.66;72;0.87;3799;24.22;9.11;45;0.198;12.7016;211.06;3.94
17001012;2022-01-02 09:23:06;1;2;2022;9;23;6;24.93;71;0.91;3862;24.22;9.16;46;0.199;12.7017;214.56;3.95
17001138;2022-01-02 09:28:22;1;2;2022;9;28;22;24.88;72;0.88;3485;24.24;9.06;46;0.197;12.7022;193.61;3.92
17001411;2022-01-02 09:39:01;1;2;2022;9;39;1;24.34;73;0.82;1779;24.27;9.02;45;0.196;12.7049;98.83;3.91
17001554;2022-01-02 09:44:18;1;2;2022;9;44;18;23.97;74;0.77;2153;24.27;9.21;45;0.2;12.7069;119.61;3.91
17001702;2022-01-02 09:49:41;1;2;2022;9;49;41;23.79;75;0.74;4331;24.32;9.06;45;0.197;12.7088;240.61;3.94
17001980;2022-01-02 10:00:33;1;2;2022;10;0;33;23.59;76;0.7;1444;24.32;9.06;45;0.197;12.7116;80.22;3.91
17002107;2022-01-02 10:05:50;1;2;2022;10;5;50;23.37;76;0.69;1158;24.42;9.06;45;0.196;12.7128;64.33;3.9
17002249;2022-01-02 10:11:08;1;2;2022;10;11;8;23.24;76;0.68;911;24.34;9.19;45;0.199;12.7141;50.61;3.9
17002665;2022-01-02 10:27:32;1;2;2022;10;27;32;22.7;78;0.61;314;24.37;9.09;45;0.197;12.7178;17.44;3.9
17002814;2022-01-02 10:33:01;1;2;2022;10;33;1;22.6;79;0.58;183;24.39;9.04;45;0.196;12.719;10.17;3.9
17002957;2022-01-02 10:38:19;1;2;2022;10;38;19;22.46;79;0.57;79;24.42;9.04;45;0.195;12.7203;4.39;3.9
17003094;2022-01-02 10:43:38;1;2;2022;10;43;38;22.39;79;0.57;29;24.42;8.97;45;0.194;12.721;1.61;3.9
17003361;2022-01-02 10:54:15;1;2;2022;10;54;15;22.27;80;0.54;0;24.42;9.09;45;0.196;12.7228;0;3.9
17003490;2022-01-02 10:59:33;1;2;2022;10;59;33;22.2;80;0.54;0;24.42;9.19;45;0.198;12.7235;0;3.9
17003629;2022-01-02 11:04:52;1;2;2022;11;4;52;22.14;81;0.51;0;24.42;9.24;45;0.199;12.724;0;3.9
17003773;2022-01-02 11:10:11;1;2;2022;11;10;11;22.04;81;0.5;0;24.44;9.09;46;0.196;12.7247;0;3.9
17003906;2022-01-02 11:15:30;1;2;2022;11;15;30;21.95;81;0.5;0;24.44;9.19;45;0.198;12.7254;0;3.9
17004030;2022-01-02 11:20:48;1;2;2022;11;20;48;21.95;82;0.47;0;24.47;9.04;44;0.195;12.7257;0;3.9
17004173;2022-01-02 11:26:07;1;2;2022;11;26;7;21.9;82;0.47;0;24.44;9.06;45;0.196;12.7262;0;3.9
17004444;2022-01-02 11:36:51;1;2;2022;11;36;51;21.84;82;0.47;0;24.44;9.09;45;0.196;12.7269;0;3.9
17004740;2022-01-02 11:47:43;1;2;2022;11;47;43;21.83;83;0.44;0;24.44;9.04;45;0.195;12.7275;0;3.9
17004871;2022-01-02 11:53:01;1;2;2022;11;53;1;21.77;83;0.44;0;24.47;9.04;45;0.195;12.7279;0;3.9
17005003;2022-01-02 11:58:20;1;2;2022;11;58;20;21.75;83;0.44;0;24.47;9.04;45;0.195;12.7282;0;3.9
17005128;2022-01-02 12:03:39;1;2;2022;12;3;39;21.77;83;0.44;0;24.44;9.14;45;0.197;12.7283;0;3.9
17005413;2022-01-02 12:14:24;1;2;2022;12;14;24;21.8;84;0.42;0;24.47;8.97;45;0.194;12.7287;0;3.9
17005553;2022-01-02 12:19:42;1;2;2022;12;19;42;21.84;84;0.42;0;24.47;8.94;44;0.193;12.7287;0;3.9
17005831;2022-01-02 12:30:27;1;2;2022;12;30;27;21.82;84;0.42;0;24.42;9.04;45;0.195;12.7295;0;3.9
17006099;2022-01-02 12:41:10;1;2;2022;12;41;10;21.85;85;0.39;0;24.44;9.21;45;0.199;12.7294;0;3.9
17006364;2022-01-02 12:51:54;1;2;2022;12;51;54;21.82;85;0.39;0;24.42;9.09;45;0.196;12.7295;0;3.9
17006498;2022-01-02 12:57:12;1;2;2022;12;57;12;21.8;85;0.39;0;24.42;9.04;45;0.195;12.7297;0;3.9
17006629;2022-01-02 13:02:31;1;2;2022;13;2;31;21.72;86;0.36;0;24.42;9.06;43;0.196;12.73;0;3.9
17006764;2022-01-02 13:07:50;1;2;2022;13;7;50;21.59;86;0.36;0;24.44;9.09;44;0.196;12.7303;0;3.9
17006908;2022-01-02 13:13:09;1;2;2022;13;13;9;21.5;86;0.36;0;24.42;9.09;45;0.196;12.7307;0;3.9
17007039;2022-01-02 13:18:28;1;2;2022;13;18;28;21.42;86;0.36;0;24.39;9.02;44;0.195;12.7308;0;3.9
17007172;2022-01-02 13:23:47;1;2;2022;13;23;47;21.37;87;0.33;0;24.42;9.14;45;0.197;12.7314;0;3.9
17007442;2022-01-02 13:34:31;1;2;2022;13;34;31;21.32;87;0.33;0;24.39;9.06;45;0.196;12.7317;0;3.9
17007590;2022-01-02 13:39:50;1;2;2022;13;39;50;21.27;87;0.33;0;24.37;9.02;45;0.195;12.7319;0;3.9
17007731;2022-01-02 13:45:09;1;2;2022;13;45;9;21.21;88;0.3;0;24.37;9.02;45;0.195;12.7321;0;3.9
17007887;2022-01-02 13:50:28;1;2;2022;13;50;28;21.2;88;0.3;0;24.37;9.09;45;0.197;12.7324;0;3.9
17008163;2022-01-02 14:01:13;1;2;2022;14;1;13;21.24;88;0.3;0;24.37;9.04;45;0.196;12.7324;0;3.9
17008304;2022-01-02 14:06:32;1;2;2022;14;6;32;21.25;88;0.3;0;24.34;8.97;45;0.195;12.7324;0;3.9
17008577;2022-01-02 14:17:18;1;2;2022;14;17;18;21.33;88;0.3;0;24.34;8.94;44;0.194;12.7324;0;3.9
17008855;2022-01-02 14:27:56;1;2;2022;14;27;56;21.31;88;0.3;0;24.32;9.02;45;0.196;12.7323;0;3.9
17008993;2022-01-02 14:33:15;1;2;2022;14;33;15;21.31;88;0.3;0;24.32;9.09;44;0.197;12.7323;0;3.9
17009255;2022-01-02 14:44:00;1;2;2022;14;44;0;21.5;88;0.31;0;24.29;9.11;45;0.198;12.732;0;3.9
17009391;2022-01-02 14:49:19;1;2;2022;14;49;19;21.54;88;0.31;0;24.29;9.06;45;0.197;12.7319;0;3.9
17009520;2022-01-02 14:54:38;1;2;2022;14;54;38;21.6;87;0.34;0;24.27;8.97;45;0.195;12.7311;0;3.9
17009802;2022-01-02 15:05:28;1;2;2022;15;5;28;21.33;88;0.3;0;24.27;9.06;45;0.197;12.7313;0;3.9
17009936;2022-01-02 15:10:47;1;2;2022;15;10;47;21.27;88;0.3;0;24.24;9.02;45;0.196;12.7315;0;3.9
17010210;2022-01-02 15:21:26;1;2;2022;15;21;26;21.1;89;0.28;0;24.24;9.09;45;0.198;12.7318;0;3.9
17010344;2022-01-02 15:26:45;1;2;2022;15;26;45;20.96;89;0.27;0;24.24;8.97;43;0.195;12.732;0;3.9
17010474;2022-01-02 15:32:04;1;2;2022;15;32;4;20.83;90;0.25;0;24.22;9.04;45;0.197;12.7327;0;3.9
17010600;2022-01-02 15:37:24;1;2;2022;15;37;24;20.7;90;0.24;0;24.22;9.06;45;0.197;12.7329;0;3.9
17010735;2022-01-02 15:42:43;1;2;2022;15;42;43;20.57;91;0.22;0;24.22;8.92;45;0.195;12.7334;0;3.9
17010873;2022-01-02 15:48:09;1;2;2022;15;48;9;20.49;91;0.22;0;24.22;9.14;45;0.199;12.7337;0;3.9
17011004;2022-01-02 15:53:29;1;2;2022;15;53;29;20.4;91;0.22;0;24.19;9.04;45;0.197;12.7341;0;3.9
17011519;2022-01-02 16:15:20;1;2;2022;16;15;20;20.56;91;0.22;0;24.16;9.11;45;0.199;12.7347;0;3.9
17011647;2022-01-02 16:20:39;1;2;2022;16;20;39;20.55;91;0.22;0;24.14;8.87;45;0.194;12.7346;0;3.9
17011779;2022-01-02 16:25:59;1;2;2022;16;25;59;20.56;91;0.22;0;24.14;9.09;45;0.198;12.7347;0;3.89
17012058;2022-01-02 16:36:51;1;2;2022;16;36;51;20.78;91;0.22;0;24.14;9.06;45;0.198;12.734;0;3.89
17012178;2022-01-02 16:42:11;1;2;2022;16;42;11;20.83;91;0.22;0;24.11;9.11;45;0.199;12.7336;0;3.89
17012459;2022-01-02 16:53:02;1;2;2022;16;53;2;20.85;91;0.22;0;24.11;9.02;45;0.197;12.7329;0;3.89
17012580;2022-01-02 16:58:28;1;2;2022;16;58;28;20.85;90;0.25;0;24.09;9.02;45;0.197;12.7327;0;3.89
17013106;2022-01-02 17:20:06;1;2;2022;17;20;6;20.83;91;0.22;0;24.04;9.14;45;0.2;12.7322;0;3.89
17013231;2022-01-02 17:25:25;1;2;2022;17;25;25;20.77;91;0.22;0;24.04;9.11;45;0.2;12.7323;0;3.89
17013633;2022-01-02 17:41:51;1;2;2022;17;41;51;20.61;91;0.22;0;24.01;9.04;45;0.198;12.7327;0;3.89
17013759;2022-01-02 17:47:10;1;2;2022;17;47;10;20.66;91;0.22;0;24.01;9.04;45;0.198;12.7326;0;3.89
17013911;2022-01-02 17:52:30;1;2;2022;17;52;30;20.83;91;0.22;0;23.99;8.97;45;0.197;12.7325;0;3.89
17014318;2022-01-02 18:08:40;1;2;2022;18;8;40;20.74;91;0.22;0;23.96;9.06;45;0.199;12.7322;0;3.89
17014470;2022-01-02 18:14:00;1;2;2022;18;14;0;20.65;91;0.22;0;23.96;8.97;45;0.197;12.7322;0;3.89
17014604;2022-01-02 18:19:19;1;2;2022;18;19;19;20.57;92;0.19;0;24.01;9.04;45;0.198;12.7323;0;3.89
17014740;2022-01-02 18:24:39;1;2;2022;18;24;39;20.51;92;0.19;0;23.94;9.09;45;0.2;12.7324;0;3.89
17015167;2022-01-02 18:40:50;1;2;2022;18;40;50;20.4;92;0.19;0;23.91;8.97;45;0.198;12.7328;0;3.89
17015308;2022-01-02 18:46:10;1;2;2022;18;46;10;20.41;92;0.19;0;23.91;8.94;45;0.197;12.7328;0;3.89
17015588;2022-01-02 18:56:55;1;2;2022;18;56;55;20.34;92;0.19;0;23.91;8.9;45;0.196;12.733;0;3.89
17015735;2022-01-02 19:02:15;1;2;2022;19;2;15;20.29;93;0.17;0;23.89;9.06;45;0.2;12.7331;0;3.89
17015877;2022-01-02 19:07:34;1;2;2022;19;7;34;20.27;93;0.17;0;23.86;9.04;45;0.199;12.7332;0;3.89
17016016;2022-01-02 19:12:54;1;2;2022;19;12;54;20.31;93;0.17;0;23.86;9.11;45;0.201;12.7331;0;3.89
17016148;2022-01-02 19:18:14;1;2;2022;19;18;14;20.35;93;0.17;0;23.86;9.09;45;0.2;12.7329;0;3.89
17016280;2022-01-02 19:23:33;1;2;2022;19;23;33;20.33;93;0.17;0;23.86;9.04;45;0.199;12.7329;0;3.89
17016563;2022-01-02 19:34:19;1;2;2022;19;34;19;20.27;93;0.17;0;23.84;9.06;45;0.2;12.733;0;3.89
17016977;2022-01-02 19:50:30;1;2;2022;19;50;30;20.18;93;0.17;0;23.81;9.04;45;0.2;12.7331;0;3.89
17017120;2022-01-02 19:56:01;1;2;2022;19;56;1;20.15;93;0.17;0;23.81;9.04;44;0.2;12.733;0;3.89
17017396;2022-01-02 20:06:54;1;2;2022;20;6;54;20.1;94;0.14;0;23.81;8.92;45;0.198;12.7331;0;3.89
17017549;2022-01-02 20:12:14;1;2;2022;20;12;14;20.05;94;0.14;0;23.81;8.94;44;0.198;12.7333;0;3.89
17017683;2022-01-02 20:17:34;1;2;2022;20;17;34;20.06;94;0.14;0;23.76;9.04;45;0.2;12.7332;0;3.89
17017812;2022-01-02 20:22:54;1;2;2022;20;22;54;20.05;94;0.14;0;23.76;8.92;45;0.198;12.7333;0;3.89
17017951;2022-01-02 20:28:13;1;2;2022;20;28;13;20.05;94;0.14;0;23.76;9.14;45;0.202;12.7332;0;3.89
17018088;2022-01-02 20:33:33;1;2;2022;20;33;33;20.04;94;0.14;0;23.76;9.09;45;0.201;12.7332;0;3.89
17018361;2022-01-02 20:44:19;1;2;2022;20;44;19;20.06;94;0.14;0;23.73;8.97;44;0.199;12.733;0;3.89
17018628;2022-01-02 20:55:10;1;2;2022;20;55;10;20;94;0.14;0;23.71;9.04;44;0.201;12.7329;0;3.89
17018761;2022-01-02 21:00:30;1;2;2022;21;0;30;20.01;94;0.14;0;23.73;8.94;45;0.198;12.7328;0;3.89
17018895;2022-01-02 21:05:55;1;2;2022;21;5;55;20.05;93;0.16;0;23.71;9.06;44;0.201;12.7326;0;3.89
17019140;2022-01-02 21:16:48;1;2;2022;21;16;48;19.96;94;0.14;0;23.68;9.04;45;0.201;12.7325;0;3.89
17019271;2022-01-02 21:22:08;1;2;2022;21;22;8;19.95;94;0.14;0;23.68;8.92;44;0.198;12.7326;0;3.89
17019758;2022-01-02 21:43:39;1;2;2022;21;43;39;20.01;93;0.16;0;23.61;9.04;45;0.201;12.7318;0;3.89
17019880;2022-01-02 21:48:59;1;2;2022;21;48;59;20.01;93;0.16;0;23.63;9.04;45;0.201;12.7316;0;3.89
17020001;2022-01-02 21:54:19;1;2;2022;21;54;19;19.98;93;0.16;0;23.61;9.02;44;0.201;12.7314;0;3.89
17020117;2022-01-02 21:59:39;1;2;2022;21;59;39;19.99;93;0.16;0;23.61;8.97;44;0.2;12.7313;0;3.89
17020360;2022-01-02 22:10:25;1;2;2022;22;10;25;20.16;93;0.17;0;23.61;8.97;44;0.2;12.7306;0;3.89
17020474;2022-01-02 22:15:44;1;2;2022;22;15;44;20.21;93;0.17;0;23.61;8.97;44;0.2;12.7302;0;3.89
17020595;2022-01-02 22:21:04;1;2;2022;22;21;4;20.28;92;0.19;0;23.61;9.02;44;0.201;12.7298;0;3.89
17020965;2022-01-02 22:37:10;1;2;2022;22;37;10;20.24;92;0.19;0;23.56;9.06;44;0.202;12.7292;0;3.88
17021080;2022-01-02 22:42:29;1;2;2022;22;42;29;20.21;92;0.19;0;23.56;9.14;44;0.204;12.7291;0;3.89
17021206;2022-01-02 22:47:49;1;2;2022;22;47;49;20.2;92;0.19;0;23.56;8.94;44;0.2;12.729;0;3.88
17021331;2022-01-02 22:53:09;1;2;2022;22;53;9;20.16;92;0.19;0;23.56;8.97;44;0.2;12.7291;0;3.88
17021444;2022-01-02 22:58:28;1;2;2022;22;58;28;20.11;93;0.16;0;23.53;9.04;45;0.202;12.7294;0;3.88
17021576;2022-01-02 23:03:55;1;2;2022;23;3;55;20.05;93;0.16;11;23.53;9.06;45;0.202;12.7295;0.61;3.88
17021700;2022-01-02 23:09:15;1;2;2022;23;9;15;20.06;93;0.16;35;23.51;8.97;45;0.201;12.7293;1.94;3.88
17022058;2022-01-02 23:25:21;1;2;2022;23;25;21;20.02;93;0.16;200;23.51;9.14;45;0.204;12.7294;11.11;3.88
17022304;2022-01-02 23:36:06;1;2;2022;23;36;6;20.03;93;0.16;509;23.51;9.06;45;0.202;12.7293;28.28;3.88
17022428;2022-01-02 23:41:26;1;2;2022;23;41;26;20.07;93;0.16;690;23.48;9.14;45;0.204;12.7288;38.33;3.88
17022674;2022-01-02 23:52:13;1;2;2022;23;52;13;20.18;93;0.17;1027;23.45;9.16;45;0.205;12.7284;57.06;3.88
17022918;2022-01-03 00:02:58;1;3;2022;0;2;58;20.44;92;0.19;1514;23.45;8.9;46;0.2;12.7273;84.11;3.89
17023045;2022-01-03 00:08:18;1;3;2022;0;8;18;20.5;92;0.19;1793;23.43;8.92;45;0.2;12.7269;99.61;3.89
17023277;2022-01-03 00:18:56;1;3;2022;0;18;56;20.74;92;0.2;2551;23.51;8.94;45;0.2;12.7257;141.72;3.9
17023404;2022-01-03 00:24:15;1;3;2022;0;24;15;20.85;91;0.22;2851;23.4;9.14;45;0.205;12.7245;158.39;3.91
17023524;2022-01-03 00:29:34;1;3;2022;0;29;34;21.02;91;0.22;2827;23.4;9.04;45;0.203;12.7236;157.06;3.91
17023640;2022-01-03 00:34:52;1;3;2022;0;34;52;21.15;90;0.25;3185;23.4;8.9;45;0.2;12.7226;176.94;3.92
17024362;2022-01-03 00:51:00;1;3;2022;0;51;0;21.64;89;0.28;3707;23.38;9.09;45;0.204;12.7178;205.94;3.92
17024826;2022-01-03 01:01:43;1;3;2022;1;1;43;22.24;88;0.32;4248;23.35;8.92;45;0.201;12.7132;236;3.93
17025227;2022-01-03 01:17:49;1;3;2022;1;17;49;22.8;85;0.42;4494;23.35;9.06;44;0.203;12.7068;249.67;3.93
17025356;2022-01-03 01:23:18;1;3;2022;1;23;18;22.7;85;0.41;4472;23.35;8.94;44;0.201;12.7059;248.44;3.93
17025497;2022-01-03 01:28:37;1;3;2022;1;28;37;22.7;85;0.41;5306;23.33;8.9;44;0.201;12.7053;294.78;3.93
17025627;2022-01-03 01:33:55;1;3;2022;1;33;55;22.88;85;0.42;6342;23.3;9.06;44;0.204;12.7044;352.33;3.95
17025758;2022-01-03 01:39:13;1;3;2022;1;39;13;23.42;84;0.46;5729;23.33;9.04;44;0.203;12.7022;318.28;3.95
17025880;2022-01-03 01:44:30;1;3;2022;1;44;30;23.82;83;0.5;5379;23.3;8.82;44;0.199;12.6996;298.83;3.94
17026005;2022-01-03 01:49:48;1;3;2022;1;49;48;24.11;82;0.54;5578;23.3;9.11;44;0.205;12.6975;309.89;3.94
17026142;2022-01-03 01:55:05;1;3;2022;1;55;5;23.98;82;0.54;6149;23.3;9.11;44;0.205;12.6961;341.61;3.94
17026419;2022-01-03 02:05:46;1;3;2022;2;5;46;23.81;82;0.53;11310;23.3;8.87;44;0.2;12.6963;628.33;3.9
17026557;2022-01-03 02:11:03;1;3;2022;2;11;3;23.87;81;0.56;8304;23.3;9.04;44;0.203;12.6956;461.33;3.95
17026691;2022-01-03 02:16:20;1;3;2022;2;16;20;23.75;81;0.56;6880;23.3;8.87;44;0.2;12.6957;382.22;3.94
17026822;2022-01-03 02:21:37;1;3;2022;2;21;37;23.76;81;0.56;6784;23.28;9.04;44;0.204;12.6961;376.89;3.95
17026957;2022-01-03 02:26:55;1;3;2022;2;26;55;23.77;81;0.56;8855;23.3;9.02;44;0.203;12.6963;491.94;3.9
17027231;2022-01-03 02:37:35;1;3;2022;2;37;35;24.46;80;0.61;27048;23.25;9.02;43;0.203;12.694;1502.67;3.9
17027369;2022-01-03 02:42:52;1;3;2022;2;42;52;25.69;79;0.69;27449;23.28;8.9;44;0.201;12.6896;1524.94;3.9
17027505;2022-01-03 02:48:09;1;3;2022;2;48;9;26.22;76;0.82;15819;23.28;9.02;44;0.203;12.6853;878.83;3.9
17028049;2022-01-03 03:09:25;1;3;2022;3;9;25;25.96;75;0.84;23858;23.25;8.97;44;0.202;12.6875;1325.44;3.9
17028302;2022-01-03 03:20:02;1;3;2022;3;20;2;27.26;71;1.05;26344;23.25;8.94;44;0.202;12.6826;1463.56;3.9
17028426;2022-01-03 03:25:17;1;3;2022;3;25;17;26.81;71;1.02;14221;23.4;8.97;45;0.201;12.682;790.06;3.9
17028568;2022-01-03 03:30:32;1;3;2022;3;30;32;26.45;72;0.97;13629;23.28;8.97;44;0.202;12.6841;757.17;3.9
17028701;2022-01-03 03:35:54;1;3;2022;3;35;54;26.23;73;0.92;38965;23.3;9.04;45;0.203;12.6852;2164.72;3.9
17029113;2022-01-03 03:51:59;1;3;2022;3;51;59;26.8;73;0.95;28104;23.28;9.06;45;0.204;12.6853;1561.33;3.9
17029237;2022-01-03 03:57:14;1;3;2022;3;57;14;27.58;70;1.11;31768;23.28;9.04;44;0.204;12.6838;1764.89;3.9
