Identificator;Date;Month;Day;Year;Hour;Minute;Second;Temperature;Relative_humidity;Vapor_Pressure_Deficit;Light;Soil_temperature;Permittivity;Electroconductivity;Volumetric_water_content;Diameter;Photosynthetically_Active_Radiation;Battery_voltage
16996826;2022-01-02 06:29:00;1;2;2022;6;29;0;25.93;62;1.27;8944;24.24;8.85;16;0.193;6.2731;496.89;3.88
16996941;2022-01-02 06:34:15;1;2;2022;6;34;15;25.9;61;1.3;16617;24.24;9.04;16;0.197;6.2735;923.17;3.88
16997075;2022-01-02 06:39:31;1;2;2022;6;39;31;26.32;60;1.37;28262;24.27;9.19;16;0.199;6.2736;1570.11;3.88
16997429;2022-01-02 06:55:27;1;2;2022;6;55;27;27.5;57;1.58;23301;24.34;8.99;16;0.195;6.2774;1294.5;3.88
16997563;2022-01-02 07:00:42;1;2;2022;7;0;42;27.57;56;1.62;21760;24.34;8.92;16;0.194;6.2807;1208.89;3.88
16997693;2022-01-02 07:05:57;1;2;2022;7;5;57;27.89;57;1.61;21698;24.34;8.73;16;0.19;6.2833;1205.44;3.88
16998058;2022-01-02 07:21:50;1;2;2022;7;21;50;27.39;58;1.53;25393;24.42;9.26;16;0.2;6.2842;1410.72;3.88
16998448;2022-01-02 07:37:46;1;2;2022;7;37;46;27.6;57;1.59;13978;24.47;8.94;16;0.193;6.285;776.56;3.88
16998566;2022-01-02 07:43:01;1;2;2022;7;43;1;27.32;57;1.56;16361;24.44;8.78;16;0.19;6.2846;908.94;3.88
16998946;2022-01-02 07:59:18;1;2;2022;7;59;18;27.69;57;1.6;11340;24.54;8.85;16;0.191;6.2878;630;3.88
16999178;2022-01-02 08:09:54;1;2;2022;8;9;54;27.2;58;1.52;4690;24.62;8.8;16;0.189;6.2843;260.56;3.91
16999429;2022-01-02 08:20:38;1;2;2022;8;20;38;26.81;61;1.38;7085;24.62;8.85;16;0.19;6.2822;393.61;3.93
16999559;2022-01-02 08:25:53;1;2;2022;8;25;53;25.98;63;1.24;6152;24.72;8.85;16;0.19;6.2785;341.78;3.93
16999809;2022-01-02 08:36:30;1;2;2022;8;36;30;26.55;61;1.35;4054;24.69;9.26;16;0.198;6.2782;225.22;3.91
16999931;2022-01-02 08:41:45;1;2;2022;8;41;45;25.98;61;1.31;6418;24.69;9.02;16;0.193;6.276;356.56;3.88
17000197;2022-01-02 08:52:22;1;2;2022;8;52;22;25.37;63;1.2;3233;24.72;8.73;16;0.187;6.274;179.61;3.89
17000464;2022-01-02 09:03:01;1;2;2022;9;3;1;25.04;64;1.14;4091;24.77;8.97;15;0.192;6.2717;227.28;3.91
17000614;2022-01-02 09:08:17;1;2;2022;9;8;17;25.07;64;1.15;4983;24.82;9.19;16;0.196;6.2706;276.83;3.92
17000903;2022-01-02 09:18:56;1;2;2022;9;18;56;24.44;66;1.04;4586;24.82;9.06;15;0.193;6.2685;254.78;3.91
17001174;2022-01-02 09:30:00;1;2;2022;9;30;0;24.47;65;1.07;4445;24.79;9.16;15;0.195;6.2676;246.94;3.91
17001459;2022-01-02 09:40:48;1;2;2022;9;40;48;24.17;67;0.99;2790;24.84;9.21;15;0.196;6.2661;155;3.9
17001884;2022-01-02 09:56:45;1;2;2022;9;56;45;23.71;68;0.94;2790;24.87;8.99;15;0.191;6.264;155;3.9
17002021;2022-01-02 10:02:03;1;2;2022;10;2;3;23.57;68;0.93;1870;24.89;9.14;15;0.194;6.2634;103.89;3.89
17002432;2022-01-02 10:18:18;1;2;2022;10;18;18;23.03;71;0.82;936;24.87;9.16;15;0.195;6.2605;52;3.88
17002565;2022-01-02 10:23:36;1;2;2022;10;23;36;22.9;71;0.81;619;24.89;9.06;15;0.192;6.2598;34.39;3.88
17002697;2022-01-02 10:28:54;1;2;2022;10;28;54;22.81;71;0.81;421;24.89;9.19;15;0.195;6.2592;23.39;3.88
17002844;2022-01-02 10:34:12;1;2;2022;10;34;12;22.72;72;0.77;200;24.82;9.11;15;0.194;6.2582;11.11;3.88
17002983;2022-01-02 10:39:30;1;2;2022;10;39;30;22.6;72;0.77;96;24.89;9.14;15;0.194;6.2577;5.33;3.88
17003527;2022-01-02 11:00:57;1;2;2022;11;0;57;22.38;73;0.73;0;24.92;9.19;15;0.195;6.2551;0;3.88
17003662;2022-01-02 11:06:15;1;2;2022;11;6;15;22.26;74;0.7;0;24.92;8.8;15;0.187;6.2541;0;3.88
17003944;2022-01-02 11:17:06;1;2;2022;11;17;6;22.01;74;0.69;0;24.92;9.21;15;0.195;6.2525;0;3.88
17004079;2022-01-02 11:22:25;1;2;2022;11;22;25;22.06;74;0.69;0;24.89;9.24;15;0.196;6.2521;0;3.88
17004357;2022-01-02 11:33:09;1;2;2022;11;33;9;22.04;75;0.66;0;24.92;8.85;15;0.188;6.251;0;3.88
17004635;2022-01-02 11:43:47;1;2;2022;11;43;47;21.96;75;0.66;0;24.92;8.78;15;0.187;6.2502;0;3.88
17005325;2022-01-02 12:11:07;1;2;2022;12;11;7;21.89;76;0.63;0;24.89;9.14;15;0.194;6.2478;0;3.88
17005608;2022-01-02 12:22:09;1;2;2022;12;22;9;22.14;76;0.64;0;24.84;8.87;15;0.189;6.2473;0;3.88
17005757;2022-01-02 12:27:39;1;2;2022;12;27;39;22.13;76;0.64;0;24.84;9.04;15;0.192;6.2471;0;3.88
17006162;2022-01-02 12:44:06;1;2;2022;12;44;6;22.09;77;0.61;0;24.82;9.06;15;0.193;6.2466;0;3.88
17006438;2022-01-02 12:54:56;1;2;2022;12;54;56;22.07;77;0.61;0;24.82;9.14;15;0.195;6.2461;0;3.88
17006557;2022-01-02 13:00:15;1;2;2022;13;0;15;22.03;77;0.61;0;24.79;8.97;15;0.191;6.2458;0;3.88
17006698;2022-01-02 13:05:34;1;2;2022;13;5;34;21.83;78;0.58;0;24.79;9.02;15;0.192;6.245;0;3.88
17006837;2022-01-02 13:10:53;1;2;2022;13;10;53;21.69;79;0.54;0;24.79;8.8;15;0.188;6.2444;0;3.88
17006975;2022-01-02 13:16:12;1;2;2022;13;16;12;21.65;79;0.54;0;24.79;8.94;15;0.191;6.2441;0;3.88
17007112;2022-01-02 13:21:32;1;2;2022;13;21;32;21.53;79;0.54;0;24.74;8.94;15;0.191;6.2435;0;3.88
17007673;2022-01-02 13:43:07;1;2;2022;13;43;7;21.36;80;0.51;0;24.69;8.78;15;0.188;6.2418;0;3.88
17007826;2022-01-02 13:48:32;1;2;2022;13;48;32;21.3;80;0.51;0;24.74;8.8;15;0.188;6.2415;0;3.88
17007969;2022-01-02 13:53:51;1;2;2022;13;53;51;21.38;80;0.51;0;24.74;8.85;15;0.189;6.2415;0;3.88
17008254;2022-01-02 14:04:43;1;2;2022;14;4;43;21.46;80;0.51;0;24.67;9.09;15;0.195;6.2414;0;3.88
17008394;2022-01-02 14:10:02;1;2;2022;14;10;2;21.44;80;0.51;0;24.72;8.78;15;0.188;6.241;0;3.88
17008952;2022-01-02 14:31:38;1;2;2022;14;31;38;21.54;80;0.51;0;24.69;8.75;15;0.188;6.2406;0;3.88
17009213;2022-01-02 14:42:23;1;2;2022;14;42;23;21.81;79;0.55;0;24.69;8.75;15;0.188;6.2409;0;3.88
17009482;2022-01-02 14:53:07;1;2;2022;14;53;7;21.84;78;0.58;0;24.64;8.87;15;0.191;6.2406;0;3.88
17009616;2022-01-02 14:58:27;1;2;2022;14;58;27;21.73;79;0.55;0;24.64;8.94;15;0.192;6.2402;0;3.88
17009760;2022-01-02 15:03:46;1;2;2022;15;3;46;21.61;79;0.54;0;24.62;8.94;15;0.192;6.2401;0;3.88
17010168;2022-01-02 15:19:50;1;2;2022;15;19;50;21.46;80;0.51;0;24.62;9.14;15;0.196;6.2397;0;3.88
17010299;2022-01-02 15:25:09;1;2;2022;15;25;9;21.28;81;0.48;0;24.62;9.02;15;0.194;6.2393;0;3.88
17010432;2022-01-02 15:30:28;1;2;2022;15;30;28;20.95;82;0.45;0;24.59;9.06;15;0.195;6.2387;0;3.88
17010565;2022-01-02 15:35:48;1;2;2022;15;35;48;20.75;83;0.42;0;24.59;8.99;15;0.193;6.238;0;3.88
17010694;2022-01-02 15:41:08;1;2;2022;15;41;8;20.57;84;0.39;0;24.62;9.04;15;0.194;6.2377;0;3.88
17010832;2022-01-02 15:46:27;1;2;2022;15;46;27;20.48;84;0.39;0;24.59;9.11;15;0.196;6.2373;0;3.88
17011474;2022-01-02 16:13:37;1;2;2022;16;13;37;20.5;85;0.36;0;24.57;8.87;15;0.191;6.2357;0;3.88
17011748;2022-01-02 16:24:37;1;2;2022;16;24;37;20.57;84;0.39;0;24.54;8.75;15;0.189;6.2353;0;3.88
17011894;2022-01-02 16:30:14;1;2;2022;16;30;14;20.68;84;0.39;0;24.52;9.11;15;0.196;6.2354;0;3.87
17012297;2022-01-02 16:46:26;1;2;2022;16;46;26;20.85;83;0.42;0;24.52;8.85;15;0.191;6.235;0;3.87
17012554;2022-01-02 16:57:12;1;2;2022;16;57;12;20.87;83;0.42;0;24.47;9.11;15;0.196;6.2347;0;3.87
17012806;2022-01-02 17:07:51;1;2;2022;17;7;51;21;82;0.45;0;24.52;8.8;15;0.19;6.2348;0;3.87
17012938;2022-01-02 17:13:11;1;2;2022;17;13;11;21.08;82;0.45;0;24.47;9.11;15;0.196;6.235;0;3.87
17013066;2022-01-02 17:18:31;1;2;2022;17;18;31;20.98;82;0.45;0;24.44;8.73;15;0.189;6.2348;0;3.87
17013197;2022-01-02 17:23:51;1;2;2022;17;23;51;20.85;83;0.42;0;24.42;9.11;15;0.197;6.2346;0;3.87
17013319;2022-01-02 17:29:10;1;2;2022;17;29;10;20.76;83;0.42;0;24.44;8.73;15;0.189;6.2345;0;3.87
17013450;2022-01-02 17:34:30;1;2;2022;17;34;30;20.74;83;0.42;0;24.42;9.09;15;0.196;6.2347;0;3.87
17013854;2022-01-02 17:50:57;1;2;2022;17;50;57;20.95;82;0.45;0;24.39;8.94;15;0.194;6.235;0;3.87
17014282;2022-01-02 18:07:15;1;2;2022;18;7;15;20.87;83;0.42;0;24.37;8.78;15;0.191;6.2346;0;3.87
17014430;2022-01-02 18:12:35;1;2;2022;18;12;35;20.84;83;0.42;0;24.39;8.8;15;0.191;6.2347;0;3.87
17014567;2022-01-02 18:18:02;1;2;2022;18;18;2;20.74;83;0.42;0;24.37;8.94;15;0.194;6.2345;0;3.87
17014702;2022-01-02 18:23:22;1;2;2022;18;23;22;20.62;84;0.39;0;24.37;8.87;15;0.192;6.2344;0;3.87
17014987;2022-01-02 18:34:08;1;2;2022;18;34;8;20.54;84;0.39;0;24.32;8.9;15;0.193;6.2341;0;3.87
17015554;2022-01-02 18:55:48;1;2;2022;18;55;48;20.51;84;0.39;0;24.29;8.8;15;0.192;6.234;0;3.87
17015700;2022-01-02 19:01:08;1;2;2022;19;1;8;20.39;84;0.38;0;24.27;8.85;15;0.193;6.2335;0;3.87
17015994;2022-01-02 19:12:01;1;2;2022;19;12;1;20.32;85;0.36;0;24.27;8.82;15;0.192;6.2335;0;3.87
17016124;2022-01-02 19:17:21;1;2;2022;19;17;21;20.41;85;0.36;0;24.29;8.68;15;0.189;6.2336;0;3.87
17016260;2022-01-02 19:22:41;1;2;2022;19;22;41;20.45;84;0.38;0;24.32;8.94;15;0.194;6.2335;0;3.87
17016539;2022-01-02 19:33:28;1;2;2022;19;33;28;20.34;85;0.36;0;24.24;8.94;15;0.195;6.2332;0;3.87
17016672;2022-01-02 19:38:48;1;2;2022;19;38;48;20.35;85;0.36;0;24.24;8.73;15;0.191;6.233;0;3.87
17017233;2022-01-02 20:00:20;1;2;2022;20;0;20;20.18;85;0.35;0;24.22;8.78;15;0.192;6.2325;0;3.87
17017365;2022-01-02 20:05:40;1;2;2022;20;5;40;20.09;86;0.33;0;24.22;9.04;15;0.197;6.2325;0;3.87
17017653;2022-01-02 20:16:27;1;2;2022;20;16;27;20;86;0.33;0;24.24;8.63;15;0.189;6.2322;0;3.87
17017923;2022-01-02 20:27:14;1;2;2022;20;27;14;20.06;86;0.33;0;24.22;8.99;15;0.196;6.2321;0;3.87
17018067;2022-01-02 20:32:34;1;2;2022;20;32;34;20.1;86;0.33;0;24.19;8.92;15;0.195;6.2321;0;3.87
17018456;2022-01-02 20:48:41;1;2;2022;20;48;41;20;86;0.33;0;24.11;8.8;15;0.193;6.2316;0;3.87
17018727;2022-01-02 20:59:27;1;2;2022;20;59;27;20;86;0.33;0;24.14;9.06;15;0.198;6.2317;0;3.87
17019118;2022-01-02 21:15:41;1;2;2022;21;15;41;20.09;85;0.35;0;24.11;8.97;15;0.196;6.2318;0;3.87
17019362;2022-01-02 21:26:27;1;2;2022;21;26;27;20.01;85;0.35;0;24.09;9.02;15;0.197;6.2315;0;3.87
17019734;2022-01-02 21:42:34;1;2;2022;21;42;34;20.07;84;0.38;0;24.06;8.8;15;0.193;6.2317;0;3.87
17020097;2022-01-02 21:58:55;1;2;2022;21;58;55;20.09;84;0.38;0;24.06;8.78;15;0.193;6.2316;0;3.87
17020597;2022-01-02 22:21:12;1;2;2022;22;21;12;20.28;83;0.4;0;24.01;8.7;15;0.192;6.2321;0;3.87
17020978;2022-01-02 22:37:27;1;2;2022;22;37;27;20.28;83;0.4;0;24.04;8.9;15;0.195;6.232;0;3.87
17021227;2022-01-02 22:48:32;1;2;2022;22;48;32;20.29;83;0.4;0;24.01;8.7;15;0.192;6.2323;0;3.87
17021231;2022-01-02 22:48:43;1;2;2022;22;48;43;20.29;83;0.4;0;24.01;8.7;15;0.192;6.2323;0;3.87
17021354;2022-01-02 22:54:03;1;2;2022;22;54;3;20.27;83;0.4;0;23.99;9.09;15;0.2;6.2324;0;3.87
17021467;2022-01-02 22:59:23;1;2;2022;22;59;23;20.2;84;0.38;3;23.99;8.56;15;0.189;6.2322;0.17;3.87
17021600;2022-01-02 23:04:55;1;2;2022;23;4;55;20.14;84;0.38;22;23.96;8.94;15;0.197;6.2322;1.22;3.87
17021609;2022-01-02 23:05:06;1;2;2022;23;5;6;20.14;84;0.38;22;23.96;8.94;15;0.197;6.2322;1.22;3.87
17021722;2022-01-02 23:10:26;1;2;2022;23;10;26;20.12;84;0.38;61;23.96;9.04;15;0.199;6.2322;3.39;3.87
17022098;2022-01-02 23:26:58;1;2;2022;23;26;58;20.07;84;0.38;343;23.94;8.7;15;0.192;6.2323;19.06;3.86
17022226;2022-01-02 23:32:19;1;2;2022;23;32;19;20.06;84;0.38;486;23.94;8.82;15;0.195;6.2324;27;3.86
17022229;2022-01-02 23:32:30;1;2;2022;23;32;30;20.06;84;0.38;486;23.94;8.82;15;0.195;6.2324;27;3.86
17022482;2022-01-02 23:43:29;1;2;2022;23;43;29;20.18;84;0.38;1082;23.94;8.75;15;0.193;6.2327;60.11;3.87
17022599;2022-01-02 23:48:49;1;2;2022;23;48;49;20.29;83;0.4;1260;23.91;8.75;15;0.193;6.233;70;3.87
17022722;2022-01-02 23:54:09;1;2;2022;23;54;9;20.37;83;0.41;1509;24.01;8.75;15;0.193;6.2332;83.83;3.87
17022837;2022-01-02 23:59:28;1;2;2022;23;59;28;20.53;83;0.41;1888;23.91;8.63;15;0.191;6.2337;104.89;3.88
17023451;2022-01-03 00:26:22;1;3;2022;0;26;22;21.17;81;0.48;3770;23.91;9.11;15;0.2;6.2359;209.44;3.9
17023569;2022-01-03 00:31:41;1;3;2022;0;31;41;21.31;80;0.51;4127;23.86;8.61;15;0.191;6.2364;229.28;3.9
17023694;2022-01-03 00:37:00;1;3;2022;0;37;0;21.46;80;0.51;4388;23.84;8.73;14;0.194;6.237;243.78;3.9
17023802;2022-01-03 00:42:19;1;3;2022;0;42;19;21.65;79;0.54;4487;23.84;8.68;15;0.193;6.2377;249.28;3.91
17024086;2022-01-03 00:47:38;1;3;2022;0;47;38;21.85;78;0.58;4641;23.81;8.92;15;0.198;6.2383;257.83;3.91
17024873;2022-01-03 01:03:46;1;3;2022;1;3;46;23.01;74;0.73;4608;23.84;8.63;15;0.192;6.2416;256;3.91
17025133;2022-01-03 01:14:22;1;3;2022;1;14;22;23.17;73;0.77;4812;23.81;8.75;15;0.194;6.2438;267.33;3.91
17025548;2022-01-03 01:30:53;1;3;2022;1;30;53;23.39;73;0.78;6439;23.84;8.87;15;0.196;6.2467;357.72;3.93
17025814;2022-01-03 01:41:47;1;3;2022;1;41;47;24.5;69;0.95;6421;23.79;8.82;15;0.196;6.2502;356.72;3.93
17026084;2022-01-03 01:52:50;1;3;2022;1;52;50;24.48;68;0.98;5129;23.71;8.97;15;0.199;6.2504;284.94;3.91
17026497;2022-01-03 02:08:53;1;3;2022;2;8;53;24.44;69;0.95;7862;23.76;8.97;15;0.199;6.2534;436.78;3.94
17027045;2022-01-03 02:30:26;1;3;2022;2;30;26;24.2;68;0.97;7840;23.73;8.68;15;0.193;6.2546;435.56;3.94
17027455;2022-01-03 02:46:27;1;3;2022;2;46;27;26.71;62;1.33;8651;23.76;8.94;15;0.198;6.2617;480.61;3.96
17027588;2022-01-03 02:51:43;1;3;2022;2;51;43;25.67;63;1.22;8222;23.76;8.9;15;0.197;6.2608;456.78;3.97
17028005;2022-01-03 03:07:48;1;3;2022;3;7;48;26.45;61;1.35;11571;23.76;8.94;15;0.198;6.2669;642.83;3.97
17028134;2022-01-03 03:13:04;1;3;2022;3;13;4;27.43;59;1.5;9473;23.73;8.82;15;0.196;6.2685;526.28;3.97
17028258;2022-01-03 03:18:19;1;3;2022;3;18;19;27.12;59;1.47;8990;23.81;8.47;15;0.189;6.2682;499.44;3.97
17028384;2022-01-03 03:23:34;1;3;2022;3;23;34;26.79;59;1.44;10274;23.81;8.66;15;0.192;6.2684;570.78;3.97
17028658;2022-01-03 03:34:10;1;3;2022;3;34;10;26.49;62;1.31;10185;23.71;8.97;15;0.199;6.2721;565.83;3.96
17028791;2022-01-03 03:39:25;1;3;2022;3;39;25;27.29;59;1.49;15063;23.76;8.59;15;0.191;6.2739;836.83;3.97
17028928;2022-01-03 03:44:39;1;3;2022;3;44;39;26.65;60;1.4;12638;23.81;8.78;15;0.195;6.2729;702.11;3.97
17029186;2022-01-03 03:55:14;1;3;2022;3;55;14;28.29;58;1.61;33726;23.81;8.59;15;0.191;6.2783;1873.67;3.97
17029320;2022-01-03 04:00:29;1;3;2022;4;0;29;28.08;57;1.63;25924;23.81;8.94;15;0.198;6.2782;1440.22;3.97
17029444;2022-01-03 04:05:44;1;3;2022;4;5;44;27.28;58;1.52;11360;23.81;8.66;15;0.192;6.276;631.11;3.94
17029833;2022-01-03 04:21:42;1;3;2022;4;21;42;24.93;64;1.14;7349;23.84;8.68;15;0.193;6.2712;408.28;3.91
17029964;2022-01-03 04:26:58;1;3;2022;4;26;58;25;65;1.11;11248;23.86;8.92;15;0.197;6.2713;624.89;3.97
17030224;2022-01-03 04:37:36;1;3;2022;4;37;36;25.34;63;1.2;10166;23.86;8.94;15;0.198;6.2697;564.78;3.96
17030620;2022-01-03 04:53:59;1;3;2022;4;53;59;26.55;61;1.35;35396;23.94;8.61;15;0.19;6.2749;1966.44;3.97
17030875;2022-01-03 05:04:48;1;3;2022;5;4;48;27.29;59;1.49;24601;23.99;8.99;15;0.198;6.2761;1366.72;3.97
17030994;2022-01-03 05:10:02;1;3;2022;5;10;2;27.6;58;1.55;23598;23.91;8.73;15;0.193;6.2771;1311;3.97
17031519;2022-01-03 05:31:18;1;3;2022;5;31;18;26.97;59;1.46;13786;24.04;9.02;15;0.198;6.2775;765.89;3.88
17032025;2022-01-03 05:52:36;1;3;2022;5;52;36;27.53;59;1.51;18365;24.09;8.94;15;0.196;6.2774;1020.28;3.88
17032146;2022-01-03 05:57:51;1;3;2022;5;57;51;26.77;60;1.41;10883;24.11;8.59;15;0.189;6.2762;604.61;3.88
17032286;2022-01-03 06:03:07;1;3;2022;6;3;7;26.71;62;1.33;19925;24.14;8.85;15;0.194;6.2775;1106.94;3.88
17032662;2022-01-03 06:19:02;1;3;2022;6;19;2;28.7;57;1.69;28700;24.22;8.92;15;0.195;6.2819;1594.44;3.88
17032782;2022-01-03 06:24:16;1;3;2022;6;24;16;28.55;57;1.68;24149;24.22;8.63;15;0.189;6.2823;1341.61;3.88
17033280;2022-01-03 06:45:23;1;3;2022;6;45;23;26.7;61;1.37;7225;24.29;8.52;15;0.186;6.2794;401.39;3.88
17033648;2022-01-03 07:01:20;1;3;2022;7;1;20;25.29;64;1.16;6933;24.34;8.8;15;0.191;6.2741;385.17;3.93
17034014;2022-01-03 07:17:18;1;3;2022;7;17;18;27.71;60;1.49;26678;24.42;8.68;15;0.188;6.2828;1482.11;3.88
17034266;2022-01-03 07:27:46;1;3;2022;7;27;46;28.04;58;1.59;10708;24.44;8.85;15;0.192;6.2841;594.89;3.88
17034386;2022-01-03 07:33:01;1;3;2022;7;33;1;27.21;60;1.44;10870;24.52;8.56;15;0.185;6.2821;603.89;3.88
17034502;2022-01-03 07:38:16;1;3;2022;7;38;16;26.79;61;1.37;7056;24.49;8.56;15;0.185;6.2808;392;3.93
17034618;2022-01-03 07:43:32;1;3;2022;7;43;32;26.46;62;1.31;6715;24.52;8.61;15;0.186;6.2807;373.06;3.92
17034747;2022-01-03 07:48:46;1;3;2022;7;48;46;26.39;62;1.31;5399;24.54;8.8;15;0.19;6.2805;299.94;3.91
17034993;2022-01-03 07:59:23;1;3;2022;7;59;23;25.97;63;1.24;11086;24.64;8.87;15;0.191;6.2798;615.89;3.88
17035110;2022-01-03 08:04:38;1;3;2022;8;4;38;26.75;61;1.37;9901;24.62;8.63;15;0.186;6.281;550.06;3.88
17035598;2022-01-03 08:25:51;1;3;2022;8;25;51;26.37;61;1.34;4299;24.72;8.63;15;0.185;6.2803;238.83;3.91
17035849;2022-01-03 08:36:35;1;3;2022;8;36;35;26.6;60;1.39;4541;24.72;8.75;15;0.188;6.2801;252.28;3.92
17036358;2022-01-03 08:57:55;1;3;2022;8;57;55;25.81;63;1.23;3223;24.79;8.9;14;0.19;6.2748;179.06;3.9
17036765;2022-01-03 09:13:48;1;3;2022;9;13;48;25.36;64;1.17;2799;24.82;8.56;15;0.183;6.2717;155.5;3.9
17036896;2022-01-03 09:19:04;1;3;2022;9;19;4;25.17;65;1.12;2785;24.87;8.45;14;0.18;6.2708;154.72;3.9
17037030;2022-01-03 09:24:20;1;3;2022;9;24;20;25.04;65;1.11;2479;24.87;8.92;15;0.19;6.2695;137.72;3.9
17037158;2022-01-03 09:29:36;1;3;2022;9;29;36;24.82;66;1.07;2729;24.89;8.9;14;0.189;6.2687;151.61;3.9
17037287;2022-01-03 09:34:52;1;3;2022;9;34;52;24.62;67;1.02;2667;24.92;8.52;14;0.181;6.2682;148.17;3.9
17037569;2022-01-03 09:45:56;1;3;2022;9;45;56;24.35;68;0.98;2507;24.87;8.85;14;0.188;6.2667;139.28;3.9
17037706;2022-01-03 09:51:13;1;3;2022;9;51;13;24.2;68;0.97;2196;24.92;8.61;14;0.183;6.2658;122;3.9
17037834;2022-01-03 09:56:30;1;3;2022;9;56;30;23.88;69;0.92;1881;24.92;8.66;14;0.184;6.2649;104.5;3.89
17038096;2022-01-03 10:07:05;1;3;2022;10;7;5;23.5;70;0.87;1339;24.97;8.49;14;0.18;6.2633;74.39;3.89
17038235;2022-01-03 10:12:22;1;3;2022;10;12;22;23.39;71;0.83;1137;24.92;8.87;15;0.188;;63.17;3.89
17038368;2022-01-03 10:17:39;1;3;2022;10;17;39;23.17;72;0.79;761;24.94;8.56;14;0.182;6.2614;42.28;3.88
17038642;2022-01-03 10:28:21;1;3;2022;10;28;21;22.72;73;0.75;325;24.97;8.47;14;0.18;6.2598;18.06;3.88
17038777;2022-01-03 10:33:39;1;3;2022;10;33;39;22.54;73;0.74;181;24.97;8.47;14;0.18;6.2588;10.06;3.88
17038910;2022-01-03 10:38:57;1;3;2022;10;38;57;22.37;74;0.7;83;24.99;8.49;14;0.18;6.2577;4.61;3.88
17039052;2022-01-03 10:44:16;1;3;2022;10;44;16;22.2;74;0.7;37;24.97;8.52;14;0.181;6.2569;2.06;3.88
17039187;2022-01-03 10:49:34;1;3;2022;10;49;34;22.14;74;0.69;9;24.97;8.87;14;0.188;6.2565;0.5;3.88
17039445;2022-01-03 11:00:12;1;3;2022;11;0;12;21.99;74;0.69;0;24.94;8.47;14;0.18;6.2551;0;3.88
17039585;2022-01-03 11:05:31;1;3;2022;11;5;31;21.91;74;0.68;0;24.97;8.61;14;0.183;6.2546;0;3.88
17039846;2022-01-03 11:16:15;1;3;2022;11;16;15;21.75;75;0.65;0;24.99;8.92;14;0.189;6.2536;0;3.88
17039974;2022-01-03 11:21:34;1;3;2022;11;21;34;21.7;75;0.65;0;24.94;8.73;14;0.186;6.253;0;3.88
17040128;2022-01-03 11:26:53;1;3;2022;11;26;53;21.64;75;0.65;0;24.92;8.7;14;0.185;6.2523;0;3.88
17040261;2022-01-03 11:32:12;1;3;2022;11;32;12;21.59;76;0.62;0;24.97;8.47;14;0.18;6.2518;0;3.88
17040410;2022-01-03 11:37:32;1;3;2022;11;37;32;21.51;76;0.62;0;24.97;8.87;14;0.188;6.2512;0;3.88
17040543;2022-01-03 11:42:51;1;3;2022;11;42;51;21.45;76;0.61;0;24.97;8.82;14;0.187;6.2507;0;3.88
17040804;2022-01-03 11:53:36;1;3;2022;11;53;36;21.43;76;0.61;0;24.99;8.52;14;0.181;6.2497;0;3.88
17040939;2022-01-03 11:58:55;1;3;2022;11;58;55;21.38;77;0.59;0;24.92;8.42;14;0.179;6.2491;0;3.88
17041067;2022-01-03 12:04:14;1;3;2022;12;4;14;21.42;76;0.61;0;24.94;8.82;14;0.187;6.2487;0;3.88
17041482;2022-01-03 12:20:25;1;3;2022;12;20;25;21.39;76;0.61;0;24.92;8.49;14;0.181;6.2479;0;3.88
17041894;2022-01-03 12:36:36;1;3;2022;12;36;36;21.28;77;0.58;0;24.92;8.85;14;0.188;6.2465;0;3.88
17041902;2022-01-03 12:36:41;1;3;2022;12;36;41;21.28;77;0.58;0;24.92;8.85;14;0.188;6.2465;0;3.88
17042191;2022-01-03 12:47:44;1;3;2022;12;47;44;21.3;77;0.58;0;24.92;8.56;14;0.182;6.246;0;3.88
17042342;2022-01-03 12:53:15;1;3;2022;12;53;15;21.23;77;0.58;0;24.87;8.9;14;0.189;6.2455;0;3.88
17042547;2022-01-03 12:58:35;1;3;2022;12;58;35;21.16;77;0.58;0;24.89;8.87;14;0.189;6.2452;0;3.88
17042842;2022-01-03 13:03:54;1;3;2022;13;3;54;21.18;77;0.58;0;24.89;8.45;14;0.18;6.2451;0;3.88
17043413;2022-01-03 13:14:40;1;3;2022;13;14;40;21.03;78;0.55;0;24.84;8.7;14;0.186;6.244;0;3.88
17043821;2022-01-03 13:30:51;1;3;2022;13;30;51;20.93;79;0.52;0;24.84;8.92;14;0.19;6.2433;0;3.88
17044392;2022-01-03 13:52:22;1;3;2022;13;52;22;20.87;79;0.52;0;24.79;8.47;14;0.181;6.2423;0;3.88
17044533;2022-01-03 13:57:42;1;3;2022;13;57;42;20.87;79;0.52;0;24.79;8.47;14;0.181;6.2421;0;3.88
17044955;2022-01-03 14:14:14;1;3;2022;14;14;14;20.75;80;0.49;0;24.77;8.68;14;0.186;6.2415;0;3.88
17045087;2022-01-03 14:19:34;1;3;2022;14;19;34;20.72;79;0.51;0;24.77;8.56;14;0.183;6.2411;0;3.88
17045231;2022-01-03 14:24:54;1;3;2022;14;24;54;20.7;79;0.51;0;24.74;8.73;14;0.187;6.2409;0;3.88
17045509;2022-01-03 14:35:33;1;3;2022;14;35;33;20.73;79;0.51;0;24.74;8.49;14;0.182;6.2408;0;3.88
17045643;2022-01-03 14:40:53;1;3;2022;14;40;53;20.75;79;0.51;0;24.72;8.47;14;0.182;6.2409;0;3.88
